receipt_no,user_id,item_id,unit,date_jst
5307482106,0,s_00006,1.0,2020-11-13 19:16:06
5307482106,0,s_00003,1.0,2020-11-13 19:16:06
5307482106,0,s_00005,1.0,2020-11-13 19:16:06
5307482107,34282361,s_00006,1.0,2020-11-13 19:19:53
5307482107,34282361,s_00004,1.0,2020-11-13 19:19:53
5307482108,25437958,s_00006,1.0,2020-11-13 19:29:58
5307482108,25437958,s_00003,1.0,2020-11-13 19:29:58
5307482108,25437958,s_00004,1.0,2020-11-13 19:29:58
5307482109,0,s_00006,1.0,2020-11-13 19:31:00
5307482109,0,s_00003,1.0,2020-11-13 19:31:00
5307482109,0,s_00004,1.0,2020-11-13 19:31:00
5307482110,28723577,s_00006,1.0,2020-11-13 19:31:12
5307482110,28723577,s_00004,1.0,2020-11-13 19:31:12
5307482110,28723577,s_00005,1.0,2020-11-13 19:31:12
5307482111,43935874,s_00006,1.0,2020-11-13 19:32:13
5307482111,43935874,s_00005,1.0,2020-11-13 19:32:13
5307482112,21460497,s_00006,1.0,2020-11-13 19:34:20
5307482112,21460497,s_00004,1.0,2020-11-13 19:34:20
5307482113,37501479,s_00006,1.0,2020-11-13 19:35:28
5307482113,37501479,s_00003,1.0,2020-11-13 19:35:28
5307482114,0,s_00005,1.0,2020-11-13 19:35:46
5307482115,71549760,s_00004,1.0,2020-11-13 19:37:28
5307482116,0,s_00007,1.0,2020-11-13 19:40:49
5307482117,30753968,s_00007,1.0,2020-11-13 19:50:53
5307482118,0,s_00005,1.0,2020-11-13 19:57:02
5307482119,76665437,s_00003,1.0,2020-11-13 20:03:14
5307482120,0,s_00005,1.0,2020-11-13 20:09:54
5307482121,18694080,s_00004,1.0,2020-11-13 20:11:08
5307482122,0,s_00006,1.0,2020-11-13 20:16:47
5307482123,18445531,s_00006,1.0,2020-11-13 20:16:47
5307482124,19777543,s_00005,1.0,2020-11-13 20:17:42
5307482125,27151954,s_00006,1.0,2020-11-13 20:21:12
5307482125,27151954,s_00004,1.0,2020-11-13 20:21:12
5307482126,0,s_00006,1.0,2020-11-13 20:26:52
5307482126,0,s_00004,1.0,2020-11-13 20:26:52
5307482127,0,s_00007,1.0,2020-11-13 20:35:50
5307482128,0,s_00005,1.0,2020-11-13 20:36:49
5307482129,0,s_00004,1.0,2020-11-13 20:38:00
5307482130,10209850,s_00005,1.0,2020-11-13 20:38:04
5307482131,96150573,s_00004,1.0,2020-11-13 20:38:09
5307482132,43470633,s_00006,1.0,2020-11-13 20:41:48
5307482132,43470633,s_00003,1.0,2020-11-13 20:41:48
5307482132,43470633,s_00004,1.0,2020-11-13 20:41:48
5307482133,0,s_00007,1.0,2020-11-13 20:44:14
5307482134,0,s_00005,1.0,2020-11-13 20:56:16
5307482135,83927023,s_00004,1.0,2020-11-13 21:02:06
5307482136,0,s_00004,1.0,2020-11-13 21:05:06
5307482137,0,s_00007,1.0,2020-11-13 21:09:25
5307482137,0,s_00003,1.0,2020-11-13 21:09:25
5307482137,0,s_00005,1.0,2020-11-13 21:09:25
5307482138,38932338,s_00007,1.0,2020-11-13 21:15:50
5307482139,54022673,s_00004,1.0,2020-11-13 21:19:48
5307482140,0,s_00006,1.0,2020-11-13 21:21:43
5307482140,0,s_00004,1.0,2020-11-13 21:21:43
5307482141,0,s_00003,4.0,2020-11-13 21:22:13
5307482142,63925867,s_00006,1.0,2020-11-13 21:23:06
5307482143,59032159,s_00005,1.0,2020-11-13 21:32:17
5307482144,0,s_00007,1.0,2020-11-13 21:35:21
5307482145,81192979,s_00006,1.0,2020-11-13 21:39:56
5307482145,81192979,s_00003,1.0,2020-11-13 21:39:56
5307482145,81192979,s_00004,1.0,2020-11-13 21:39:56
5307482146,0,s_00006,1.0,2020-11-13 21:41:08
5307482146,0,s_00004,1.0,2020-11-13 21:41:08
5307482147,0,s_00005,1.0,2020-11-13 22:04:14
5307482148,71118644,s_00005,1.0,2020-11-13 22:06:46
5307482149,87516415,s_00004,1.0,2020-11-13 22:07:11
5307482150,0,s_00006,1.0,2020-11-13 22:09:05
5307482150,0,s_00004,1.0,2020-11-13 22:09:05
5307482150,0,s_00005,1.0,2020-11-13 22:09:05
5307482151,0,s_00006,1.0,2020-11-13 22:23:34
5307482152,73822240,s_00005,1.0,2020-11-13 22:24:23
5307482153,0,s_00006,1.0,2020-11-13 22:24:40
5307482154,22697424,s_00006,1.0,2020-11-13 22:25:14
5307482154,22697424,s_00005,1.0,2020-11-13 22:25:14
5307482155,12402877,s_00006,1.0,2020-11-13 22:32:08
5307482155,12402877,s_00005,1.0,2020-11-13 22:32:08
5307482156,0,s_00006,1.0,2020-11-13 22:39:21
5307482156,0,s_00003,1.0,2020-11-13 22:39:21
5307482156,0,s_00004,1.0,2020-11-13 22:39:21
5307482157,0,s_00005,1.0,2020-11-13 22:42:10
5307482158,14905538,s_00004,1.0,2020-11-13 22:42:28
5307482159,79228819,s_00007,1.0,2020-11-13 22:43:36
5307482160,0,s_00005,1.0,2020-11-13 22:46:27
5307482161,0,s_00005,1.0,2020-11-13 22:49:14
5307482162,51676652,s_00005,1.0,2020-11-13 22:55:40
5307482163,0,s_00005,1.0,2020-11-13 23:07:23
5307482164,61024026,s_00006,1.0,2020-11-13 23:08:45
5307482165,14912414,s_00006,1.0,2020-11-13 23:09:50
5307482166,0,s_00006,1.0,2020-11-13 23:12:26
5307482167,70487571,s_00005,1.0,2020-11-13 23:16:06
5307482168,46443968,s_00006,1.0,2020-11-13 23:18:20
5307482169,91861752,s_00003,3.0,2020-11-13 23:18:42
5307482170,41055303,s_00005,1.0,2020-11-13 23:24:38
5307482171,0,s_00007,1.0,2020-11-13 23:39:39
5307482171,0,s_00004,1.0,2020-11-13 23:39:39
5307482172,0,s_00004,1.0,2020-11-13 23:46:07
5307482173,19437651,s_00006,1.0,2020-11-13 23:49:14
5307482173,19437651,s_00003,1.0,2020-11-13 23:49:14
5307482173,19437651,s_00004,1.0,2020-11-13 23:49:14
5307482174,0,s_00005,1.0,2020-11-13 23:50:46
5307482175,21447527,s_00007,1.0,2020-11-13 23:53:54
5307482176,55679958,s_00003,1.0,2020-11-13 23:55:23
5307482177,0,s_00007,1.0,2020-11-13 23:58:22
5307482177,0,s_00005,1.0,2020-11-13 23:58:22
5307482178,21368252,s_00006,1.0,2020-11-14 00:03:45
5307482178,21368252,s_00003,1.0,2020-11-14 00:03:45
5307482178,21368252,s_00005,1.0,2020-11-14 00:03:45
5307482179,0,s_00005,1.0,2020-11-14 00:08:33
5307482180,10974287,s_00003,2.0,2020-11-14 00:22:08
5307482181,0,s_00006,1.0,2020-11-14 00:22:41
5307482181,0,s_00003,1.0,2020-11-14 00:22:41
5307482181,0,s_00005,1.0,2020-11-14 00:22:41
5307482182,0,s_00003,1.0,2020-11-14 00:25:08
5307482183,0,s_00007,1.0,2020-11-14 00:30:30
5307482184,0,s_00006,1.0,2020-11-14 00:31:26
5307482185,0,s_00006,1.0,2020-11-14 00:33:50
5307482185,0,s_00004,1.0,2020-11-14 00:33:50
5307482186,21053641,s_00005,1.0,2020-11-14 00:41:39
5307482187,0,s_00006,1.0,2020-11-14 00:51:40
5307482187,0,s_00003,1.0,2020-11-14 00:51:40
5307482188,31888188,s_00007,1.0,2020-11-14 00:54:08
5307482188,31888188,s_00005,1.0,2020-11-14 00:54:08
5307482189,0,s_00006,1.0,2020-11-14 00:56:26
5307482189,0,s_00004,1.0,2020-11-14 00:56:26
5307482189,0,s_00005,1.0,2020-11-14 00:56:26
5307482190,57542849,s_00006,1.0,2020-11-14 00:59:25
5307482190,57542849,s_00004,1.0,2020-11-14 00:59:25
5307482190,57542849,s_00005,1.0,2020-11-14 00:59:25
5307482191,0,s_00007,1.0,2020-11-14 00:59:26
5307482192,0,s_00005,1.0,2020-11-14 01:05:46
5307482193,86986202,s_00006,1.0,2020-11-14 01:08:09
5307482193,86986202,s_00005,1.0,2020-11-14 01:08:09
5307482194,0,s_00006,1.0,2020-11-14 01:15:12
5307482194,0,s_00004,1.0,2020-11-14 01:15:12
5307482194,0,s_00005,1.0,2020-11-14 01:15:12
5307482195,0,s_00005,1.0,2020-11-14 01:15:35
5307482196,34753569,s_00006,1.0,2020-11-14 01:17:20
5307482197,61004475,s_00007,1.0,2020-11-14 01:18:03
5307482197,61004475,s_00005,1.0,2020-11-14 01:18:03
5307482198,26886360,s_00006,1.0,2020-11-14 01:24:33
5307482198,26886360,s_00003,1.0,2020-11-14 01:24:33
5307482198,26886360,s_00004,1.0,2020-11-14 01:24:33
5307482198,26886360,s_00005,1.0,2020-11-14 01:24:33
5307482199,0,s_00005,1.0,2020-11-14 01:25:22
5307482200,0,s_00007,1.0,2020-11-14 01:28:45
5307482201,40267042,s_00006,1.0,2020-11-14 01:38:15
5307482201,40267042,s_00004,1.0,2020-11-14 01:38:15
5307482202,44531131,s_00006,1.0,2020-11-14 01:45:49
5307482202,44531131,s_00003,1.0,2020-11-14 01:45:49
5307482202,44531131,s_00004,1.0,2020-11-14 01:45:49
5307482203,49537990,s_00006,1.0,2020-11-14 01:46:28
5307482203,49537990,s_00003,1.0,2020-11-14 01:46:28
5307482204,0,s_00004,1.0,2020-11-14 01:47:38
5307482205,20163491,s_00006,1.0,2020-11-14 01:47:59
5307482205,20163491,s_00004,1.0,2020-11-14 01:47:59
5307482206,61961864,s_00005,1.0,2020-11-14 01:48:52
5307482207,0,s_00007,1.0,2020-11-14 01:54:13
5307482208,0,s_00005,1.0,2020-11-14 02:03:25
5307482209,28315286,s_00007,1.0,2020-11-14 02:11:03
5307482209,28315286,s_00003,1.0,2020-11-14 02:11:03
5307482210,34567254,s_00007,1.0,2020-11-14 02:13:15
5307482211,92622256,s_00006,1.0,2020-11-14 02:14:10
5307482211,92622256,s_00004,1.0,2020-11-14 02:14:10
5307482211,92622256,s_00005,1.0,2020-11-14 02:14:10
5307482212,0,s_00005,1.0,2020-11-14 02:14:46
5307482213,0,s_00005,1.0,2020-11-14 02:16:30
5307482214,11813398,s_00003,3.0,2020-11-14 02:18:10
5307482215,0,s_00007,1.0,2020-11-14 02:24:59
5307482216,0,s_00005,1.0,2020-11-14 02:25:52
5307482217,0,s_00004,1.0,2020-11-14 02:26:12
5307482218,0,s_00003,2.0,2020-11-14 02:27:22
5307482219,0,s_00007,1.0,2020-11-14 02:32:30
5307482220,15969102,s_00006,1.0,2020-11-14 02:34:32
5307482220,15969102,s_00005,1.0,2020-11-14 02:34:32
5307482221,39380488,s_00003,1.0,2020-11-14 02:40:04
5307482222,90935943,s_00005,1.0,2020-11-14 02:40:10
5307482223,0,s_00005,1.0,2020-11-14 02:46:34
5307482224,0,s_00003,2.0,2020-11-14 02:46:39
5307482225,0,s_00007,1.0,2020-11-14 02:50:47
5307482226,0,s_00005,1.0,2020-11-14 02:51:02
5307482227,0,s_00005,1.0,2020-11-14 02:54:31
5307482228,94201958,s_00006,1.0,2020-11-14 02:55:03
5307482229,32942367,s_00004,1.0,2020-11-14 03:01:53
5307482230,88043702,s_00005,1.0,2020-11-14 03:09:49
5307482231,49559900,s_00005,1.0,2020-11-14 03:11:47
5307482232,86874710,s_00003,1.0,2020-11-14 03:13:50
5307482233,15511296,s_00005,1.0,2020-11-14 03:21:51
5307482234,73509574,s_00007,1.0,2020-11-14 03:25:47
5307482234,73509574,s_00005,1.0,2020-11-14 03:25:47
5307482235,31753447,s_00006,1.0,2020-11-14 03:27:04
5307482235,31753447,s_00005,1.0,2020-11-14 03:27:04
5307482236,74143392,s_00006,1.0,2020-11-14 03:32:42
5307482236,74143392,s_00004,1.0,2020-11-14 03:32:42
5307482237,51711879,s_00006,1.0,2020-11-14 03:37:08
5307482237,51711879,s_00004,1.0,2020-11-14 03:37:08
5307482238,51290677,s_00007,1.0,2020-11-14 03:38:54
5307482238,51290677,s_00005,1.0,2020-11-14 03:38:54
5307482239,0,s_00007,1.0,2020-11-14 03:42:01
5307482240,18629581,s_00005,1.0,2020-11-14 03:48:18
5307482241,0,s_00005,1.0,2020-11-14 03:50:14
5307482242,47132764,s_00006,1.0,2020-11-14 03:51:02
5307482242,47132764,s_00004,1.0,2020-11-14 03:51:02
5307482243,0,s_00007,1.0,2020-11-14 03:58:38
5307482244,0,s_00005,1.0,2020-11-14 04:00:58
5307482245,0,s_00006,1.0,2020-11-14 04:06:33
5307482245,0,s_00004,1.0,2020-11-14 04:06:33
5307482245,0,s_00005,1.0,2020-11-14 04:06:33
5307482246,28141361,s_00007,1.0,2020-11-14 04:16:28
5307482247,13055886,s_00005,1.0,2020-11-14 04:19:47
5307482248,0,s_00007,1.0,2020-11-14 04:24:46
5307482249,26607743,s_00006,1.0,2020-11-14 04:28:57
5307482249,26607743,s_00005,1.0,2020-11-14 04:28:57
5307482250,17798837,s_00005,1.0,2020-11-14 04:36:46
5307482251,32580960,s_00006,1.0,2020-11-14 04:36:50
5307482251,32580960,s_00004,1.0,2020-11-14 04:36:50
5307482252,0,s_00007,1.0,2020-11-14 04:43:58
5307482253,45544618,s_00006,1.0,2020-11-14 04:46:15
5307482254,0,s_00004,1.0,2020-11-14 04:51:06
5307482255,0,s_00006,1.0,2020-11-14 04:51:51
5307482256,0,s_00006,1.0,2020-11-14 04:55:21
5307482256,0,s_00003,1.0,2020-11-14 04:55:21
5307482257,0,s_00006,1.0,2020-11-14 04:55:39
5307482258,70627354,s_00006,1.0,2020-11-14 04:55:48
5307482258,70627354,s_00003,1.0,2020-11-14 04:55:48
5307482259,53749684,s_00007,1.0,2020-11-14 04:57:29
5307482260,0,s_00004,1.0,2020-11-14 05:04:43
5307482261,62054230,s_00007,1.0,2020-11-14 05:04:53
5307482262,0,s_00007,1.0,2020-11-14 05:05:21
5307482263,53325827,s_00005,1.0,2020-11-14 05:05:42
5307482264,97297984,s_00006,1.0,2020-11-14 05:07:20
5307482264,97297984,s_00004,1.0,2020-11-14 05:07:20
5307482265,0,s_00003,3.0,2020-11-14 05:08:11
5307482266,57447674,s_00005,1.0,2020-11-14 05:17:12
5307482267,0,s_00007,1.0,2020-11-14 05:24:21
5307482267,0,s_00005,1.0,2020-11-14 05:24:21
5307482268,77343209,s_00006,1.0,2020-11-14 05:29:57
5307482269,0,s_00007,1.0,2020-11-14 05:33:01
5307482269,0,s_00005,1.0,2020-11-14 05:33:01
5307482270,20457337,s_00006,1.0,2020-11-14 05:36:58
5307482271,70860613,s_00006,1.0,2020-11-14 05:48:22
5307482271,70860613,s_00003,1.0,2020-11-14 05:48:22
5307482271,70860613,s_00004,1.0,2020-11-14 05:48:22
5307482272,47576456,s_00007,1.0,2020-11-14 05:52:38
5307482273,0,s_00006,1.0,2020-11-14 05:53:47
5307482273,0,s_00005,1.0,2020-11-14 05:53:47
5307482274,0,s_00006,1.0,2020-11-14 06:04:47
5307482274,0,s_00004,1.0,2020-11-14 06:04:47
5307482274,0,s_00005,1.0,2020-11-14 06:04:47
5307482275,30357304,s_00004,1.0,2020-11-14 06:06:36
5307482276,0,s_00006,1.0,2020-11-14 06:09:31
5307482276,0,s_00003,1.0,2020-11-14 06:09:31
5307482277,0,s_00003,2.0,2020-11-14 06:13:48
5307482278,0,s_00006,1.0,2020-11-14 06:21:04
5307482279,11671551,s_00005,1.0,2020-11-14 06:21:34
5307482280,0,s_00005,1.0,2020-11-14 06:21:45
5307482281,0,s_00006,1.0,2020-11-14 06:21:55
5307482281,0,s_00004,1.0,2020-11-14 06:21:55
5307482282,0,s_00005,2.0,2020-11-14 06:31:25
5307482283,0,s_00006,1.0,2020-11-14 06:33:02
5307482283,0,s_00004,1.0,2020-11-14 06:33:02
5307482284,86072709,s_00007,1.0,2020-11-14 06:38:57
5307482285,0,s_00006,1.0,2020-11-14 06:40:38
5307482286,0,s_00006,1.0,2020-11-14 06:43:41
5307482287,21608902,s_00007,1.0,2020-11-14 06:48:07
5307482288,0,s_00004,1.0,2020-11-14 06:51:08
5307482289,16538867,s_00005,1.0,2020-11-14 06:54:38
5307482290,0,s_00003,3.0,2020-11-14 06:55:13
5307482291,0,s_00005,1.0,2020-11-14 06:55:49
5307482292,0,s_00003,2.0,2020-11-14 06:57:49
5307482293,0,s_00005,2.0,2020-11-14 06:59:36
5307482294,37659075,s_00007,1.0,2020-11-14 07:00:42
5307482295,0,s_00005,1.0,2020-11-14 07:05:47
5307482296,38457141,s_00005,1.0,2020-11-14 07:08:10
5307482297,50454815,s_00006,1.0,2020-11-14 07:14:29
5307482297,50454815,s_00005,1.0,2020-11-14 07:14:29
5307482298,16169750,s_00006,1.0,2020-11-14 07:19:35
5307482299,46005684,s_00005,1.0,2020-11-14 07:21:30
5307482300,0,s_00007,1.0,2020-11-14 07:22:07
5307482301,35856194,s_00007,1.0,2020-11-14 07:23:26
5307482302,50988232,s_00004,1.0,2020-11-14 07:25:13
5307482303,53824464,s_00007,1.0,2020-11-14 07:26:38
5307482304,26607743,s_00006,1.0,2020-11-14 07:45:41
5307482304,26607743,s_00003,1.0,2020-11-14 07:45:41
5307482304,26607743,s_00004,1.0,2020-11-14 07:45:41
5307482305,0,s_00006,1.0,2020-11-14 07:52:13
5307482306,0,s_00006,1.0,2020-11-14 07:53:39
5307482306,0,s_00005,1.0,2020-11-14 07:53:39
5307482307,52936669,s_00007,1.0,2020-11-14 08:00:37
5307482308,0,s_00006,1.0,2020-11-14 08:05:36
5307482309,0,s_00005,1.0,2020-11-14 08:09:06
5307482310,0,s_00007,1.0,2020-11-14 08:10:28
5307482311,96424769,s_00003,2.0,2020-11-14 08:18:42
5307482312,34126988,s_00005,1.0,2020-11-14 08:18:58
5307482313,82353917,s_00006,1.0,2020-11-14 08:25:21
5307482313,82353917,s_00004,1.0,2020-11-14 08:25:21
5307482314,20770142,s_00005,1.0,2020-11-14 08:27:12
5307482315,0,s_00003,2.0,2020-11-14 08:27:51
5307482316,16176741,s_00003,3.0,2020-11-14 08:30:22
5307482317,0,s_00003,2.0,2020-11-14 08:31:16
5307482318,0,s_00003,1.0,2020-11-14 08:35:03
5307482319,60314622,s_00005,1.0,2020-11-14 08:35:09
5307482320,94168220,s_00005,1.0,2020-11-14 08:37:08
5307482321,0,s_00006,1.0,2020-11-14 08:45:15
5307482321,0,s_00004,1.0,2020-11-14 08:45:15
5307482321,0,s_00005,1.0,2020-11-14 08:45:15
5307482322,73509574,s_00007,1.0,2020-11-14 08:50:19
5307482323,50813894,s_00007,1.0,2020-11-14 08:52:05
5307482323,50813894,s_00003,1.0,2020-11-14 08:52:05
5307482323,50813894,s_00005,1.0,2020-11-14 08:52:05
5307482324,15863817,s_00006,1.0,2020-11-14 08:58:28
5307482324,15863817,s_00004,1.0,2020-11-14 08:58:28
5307482324,15863817,s_00005,1.0,2020-11-14 08:58:28
5307482325,32553385,s_00004,1.0,2020-11-14 09:01:08
5307482326,0,s_00006,1.0,2020-11-14 09:04:21
5307482326,0,s_00003,1.0,2020-11-14 09:04:21
5307482326,0,s_00004,1.0,2020-11-14 09:04:21
5307482327,30565118,s_00004,2.0,2020-11-14 09:06:59
5307482328,78681447,s_00005,1.0,2020-11-14 09:07:21
5307482329,0,s_00006,1.0,2020-11-14 09:14:45
5307482329,0,s_00004,1.0,2020-11-14 09:14:45
5307482330,0,s_00007,1.0,2020-11-14 09:15:12
5307482330,0,s_00005,1.0,2020-11-14 09:15:12
5307482331,0,s_00006,1.0,2020-11-14 09:18:09
5307482331,0,s_00004,1.0,2020-11-14 09:18:09
5307482331,0,s_00005,1.0,2020-11-14 09:18:09
5307482332,91988207,s_00006,1.0,2020-11-14 09:19:15
5307482332,91988207,s_00003,1.0,2020-11-14 09:19:15
5307482333,94158931,s_00005,1.0,2020-11-14 09:24:56
5307482334,50520773,s_00004,1.0,2020-11-14 09:27:39
5307482335,0,s_00005,1.0,2020-11-14 09:34:37
5307482336,0,s_00005,1.0,2020-11-14 09:36:12
5307482337,70220768,s_00005,1.0,2020-11-14 09:39:16
5307482338,0,s_00006,1.0,2020-11-14 09:44:46
5307482338,0,s_00004,1.0,2020-11-14 09:44:46
5307482338,0,s_00005,1.0,2020-11-14 09:44:46
5307482339,27360429,s_00006,1.0,2020-11-14 09:47:35
5307482339,27360429,s_00004,1.0,2020-11-14 09:47:35
5307482339,27360429,s_00005,1.0,2020-11-14 09:47:35
5307482340,0,s_00005,1.0,2020-11-14 09:51:57
5307482341,65925839,s_00005,1.0,2020-11-14 09:52:09
5307482342,0,s_00004,1.0,2020-11-14 09:52:12
5307482343,25878204,s_00006,1.0,2020-11-14 09:53:52
5307482343,25878204,s_00004,1.0,2020-11-14 09:53:52
5307482343,25878204,s_00005,1.0,2020-11-14 09:53:52
5307482344,0,s_00004,1.0,2020-11-14 10:03:31
5307482345,0,s_00003,1.0,2020-11-14 10:04:24
5307482346,0,s_00005,1.0,2020-11-14 10:04:56
5307482347,0,s_00006,1.0,2020-11-14 10:05:12
5307482348,0,s_00007,1.0,2020-11-14 10:06:55
5307482348,0,s_00005,1.0,2020-11-14 10:06:55
5307482349,0,s_00006,1.0,2020-11-14 10:13:00
5307482349,0,s_00004,1.0,2020-11-14 10:13:00
5307482349,0,s_00005,1.0,2020-11-14 10:13:00
5307482350,87646607,s_00007,1.0,2020-11-14 10:13:21
5307482350,87646607,s_00005,1.0,2020-11-14 10:13:21
5307482351,0,s_00007,1.0,2020-11-14 10:15:07
5307482351,0,s_00005,1.0,2020-11-14 10:15:07
5307482352,95240935,s_00005,2.0,2020-11-14 10:15:20
5307482353,0,s_00005,1.0,2020-11-14 10:15:25
5307482354,49013297,s_00007,1.0,2020-11-14 10:32:22
5307482354,49013297,s_00005,1.0,2020-11-14 10:32:22
5307482355,19409713,s_00006,1.0,2020-11-14 10:33:51
5307482355,19409713,s_00004,1.0,2020-11-14 10:33:51
5307482356,94670130,s_00006,1.0,2020-11-14 10:34:23
5307482357,0,s_00004,1.0,2020-11-14 10:36:34
5307482358,22731358,s_00006,1.0,2020-11-14 10:44:15
5307482359,0,s_00005,1.0,2020-11-14 10:49:38
5307482360,27781567,s_00004,1.0,2020-11-14 10:53:04
5307482361,0,s_00006,1.0,2020-11-14 10:54:50
5307482362,0,s_00004,1.0,2020-11-14 11:00:48
5307482363,32412867,s_00005,1.0,2020-11-14 11:01:44
5307482364,89763369,s_00005,1.0,2020-11-14 11:03:20
5307482365,65952495,s_00006,1.0,2020-11-14 11:04:42
5307482365,65952495,s_00004,1.0,2020-11-14 11:04:42
5307482366,0,s_00005,1.0,2020-11-14 11:07:44
5307482367,13768166,s_00006,1.0,2020-11-14 11:10:02
5307482367,13768166,s_00005,1.0,2020-11-14 11:10:02
5307482368,75991907,s_00005,1.0,2020-11-14 11:14:48
5307482369,46897157,s_00005,1.0,2020-11-14 11:15:07
5307482370,0,s_00003,3.0,2020-11-14 11:15:11
5307482371,0,s_00005,2.0,2020-11-14 11:16:17
5307482372,0,s_00005,1.0,2020-11-14 11:16:45
5307482373,54192006,s_00006,1.0,2020-11-14 11:17:56
5307482373,54192006,s_00004,1.0,2020-11-14 11:17:56
5307482374,0,s_00007,1.0,2020-11-14 11:28:54
5307482374,0,s_00005,1.0,2020-11-14 11:28:54
5307482375,0,s_00005,1.0,2020-11-14 11:29:26
5307482376,66209508,s_00007,1.0,2020-11-14 11:30:03
5307482377,0,s_00003,2.0,2020-11-14 11:30:28
5307482378,0,s_00005,1.0,2020-11-14 11:31:56
5307482379,76968890,s_00004,1.0,2020-11-14 11:33:01
5307482380,0,s_00007,1.0,2020-11-14 11:33:42
5307482381,0,s_00007,1.0,2020-11-14 11:38:17
5307482382,0,s_00006,1.0,2020-11-14 11:40:57
5307482382,0,s_00004,1.0,2020-11-14 11:40:57
5307482382,0,s_00005,1.0,2020-11-14 11:40:57
5307482383,10196807,s_00007,1.0,2020-11-14 11:46:45
5307482383,10196807,s_00003,1.0,2020-11-14 11:46:45
5307482383,10196807,s_00005,1.0,2020-11-14 11:46:45
5307482384,63860638,s_00005,1.0,2020-11-14 11:49:09
5307482385,15256558,s_00004,1.0,2020-11-14 11:50:14
5307482386,0,s_00006,1.0,2020-11-14 11:58:10
5307482386,0,s_00003,1.0,2020-11-14 11:58:10
5307482386,0,s_00004,1.0,2020-11-14 11:58:10
5307482387,0,s_00006,1.0,2020-11-14 12:00:55
5307482387,0,s_00004,1.0,2020-11-14 12:00:55
5307482387,0,s_00005,1.0,2020-11-14 12:00:55
5307482388,44853139,s_00006,1.0,2020-11-14 12:01:46
5307482389,0,s_00006,1.0,2020-11-14 12:04:12
5307482389,0,s_00003,1.0,2020-11-14 12:04:12
5307482389,0,s_00004,1.0,2020-11-14 12:04:12
5307482389,0,s_00005,1.0,2020-11-14 12:04:12
5307482390,0,s_00005,1.0,2020-11-14 12:11:12
5307482391,96310403,s_00006,1.0,2020-11-14 12:12:34
5307482391,96310403,s_00004,1.0,2020-11-14 12:12:34
5307482391,96310403,s_00005,1.0,2020-11-14 12:12:34
5307482392,0,s_00004,1.0,2020-11-14 12:19:13
5307482393,0,s_00005,1.0,2020-11-14 12:20:44
5307482394,0,s_00006,1.0,2020-11-14 12:21:24
5307482394,0,s_00005,1.0,2020-11-14 12:21:24
5307482395,0,s_00006,1.0,2020-11-14 12:23:21
5307482395,0,s_00003,1.0,2020-11-14 12:23:21
5307482396,0,s_00003,3.0,2020-11-14 12:29:35
5307482397,16333776,s_00006,1.0,2020-11-14 12:30:40
5307482397,16333776,s_00003,1.0,2020-11-14 12:30:40
5307482397,16333776,s_00004,1.0,2020-11-14 12:30:40
5307482397,16333776,s_00005,1.0,2020-11-14 12:30:40
5307482398,89838692,s_00004,1.0,2020-11-14 12:33:19
5307482399,46029992,s_00005,1.0,2020-11-14 12:34:15
5307482400,37381663,s_00007,1.0,2020-11-14 12:38:49
5307482401,0,s_00005,1.0,2020-11-14 12:40:37
5307482402,15393771,s_00005,1.0,2020-11-14 12:44:13
5307482403,13353169,s_00007,1.0,2020-11-14 12:46:11
5307482403,13353169,s_00004,1.0,2020-11-14 12:46:11
5307482403,13353169,s_00005,1.0,2020-11-14 12:46:11
5307482404,0,s_00005,1.0,2020-11-14 12:47:39
5307482405,0,s_00006,1.0,2020-11-14 12:48:18
5307482406,0,s_00007,1.0,2020-11-14 12:51:11
5307482406,0,s_00005,1.0,2020-11-14 12:51:11
5307482407,19081581,s_00006,1.0,2020-11-14 12:54:21
5307482407,19081581,s_00005,1.0,2020-11-14 12:54:21
5307482408,27461385,s_00007,1.0,2020-11-14 12:57:48
5307482409,12542231,s_00005,1.0,2020-11-14 13:00:55
5307482410,0,s_00006,1.0,2020-11-14 13:01:20
5307482410,0,s_00004,1.0,2020-11-14 13:01:20
5307482411,0,s_00005,2.0,2020-11-14 13:01:24
5307482412,0,s_00006,1.0,2020-11-14 13:09:56
5307482412,0,s_00004,1.0,2020-11-14 13:09:56
5307482413,58803623,s_00007,1.0,2020-11-14 13:15:23
5307482414,52439137,s_00007,1.0,2020-11-14 13:17:07
5307482414,52439137,s_00003,1.0,2020-11-14 13:17:07
5307482415,0,s_00005,1.0,2020-11-14 13:18:02
5307482416,0,s_00006,1.0,2020-11-14 13:27:21
5307482416,0,s_00005,1.0,2020-11-14 13:27:21
5307482417,82070279,s_00003,1.0,2020-11-14 13:27:55
5307482418,31294409,s_00006,1.0,2020-11-14 13:33:07
5307482418,31294409,s_00004,1.0,2020-11-14 13:33:07
5307482419,53281970,s_00004,1.0,2020-11-14 13:36:13
5307482420,76908307,s_00006,1.0,2020-11-14 13:41:28
5307482420,76908307,s_00004,1.0,2020-11-14 13:41:28
5307482420,76908307,s_00005,1.0,2020-11-14 13:41:28
5307482421,87503975,s_00006,1.0,2020-11-14 13:45:24
5307482421,87503975,s_00004,1.0,2020-11-14 13:45:24
5307482422,0,s_00006,1.0,2020-11-14 13:47:14
5307482422,0,s_00004,1.0,2020-11-14 13:47:14
